71551	411057	'	0	btj
72516	410864	'	0	pbi
49530	256982	'	0	rbc
49088	257009	'	0	ijm
49069	257004	'	0	xcm
49377	256720	'	0	yor
17958	62521	'	0	oby
65115	413174	-	0	mgd
16278	0	'	1	mgd
683	3898	'	0	fmz
50420	259161	'	0	wtz
49758	257903	'	0	kzn
342	2957	'	0	xfa
49211	258602	-	0	mdz
0	11868	-	1	nsq
49857	258371	'	1	hly
22810	63060	'	1	vka
50136	258057	'	1	ynk
763	3143	'	1	exg
322	3076	'	1	dok
49356	258231	'	1	uqm
81	2944	-	1	few
0	11974	-	1	zta
92	3952	'	1	ioc
12302	139	'	1	mdz
0	82	'	1	nsq
20	31	'	1	few
0	18	'	1	zta
49642	258918	-	0	syg
21907	63576	'	1	dbz
49485	258586	'	1	bjz
12410	24	'	1	syg
286	3811	'	0	fhn
445	4747	'	0	ond
0	12733	-	0	owv
0	12751	'	1	mfj
691	4838	'	1	rlu
0	12755	-	1	cby
139	3768	'	1	fpg
0	12787	'	1	dmg
0	12791	'	1	nlp
0	12789	-	1	hak
0	12794	-	1	omp
6	12352	'	1	ljz
0	12822	-	1	hzd
0	12831	-	1	nsz
0	12829	-	1	sru
0	12853	-	1	oyv
63	3842	-	1	bqk
0	12907	-	1	nxm
215	3936	'	1	ufm
31	909	'	1	few
0	12920	-	1	fgb
0	12937	-	1	xyt
54387	257446	'	1	qmx
49988	259572	'	1	ygf
49574	259085	'	1	imj
305	4078	'	1	vqx
0	12966	-	1	cyg
0	12969	'	1	yrs
0	12973	-	1	pyt
10	12539	-	1	kub
0	13005	-	1	hnz
0	13016	-	1	rwj
0	13020	-	1	qyh
0	13030	'	1	qmb
0	13038	-	1	lrn
102	4029	-	1	wbm
17	86149	'	1	hqa
0	13076	-	1	jtn
0	13068	-	1	fie
0	13079	-	1	vkz
159	4102	'	1	vkx
0	13100	-	1	ice
0	13099	-	1	yem
0	13093	-	1	idn
0	362	'	1	owv
0	359	'	1	cby
0	333	'	1	hak
0	332	'	1	omp
0	311	'	1	hzd
0	307	'	1	nsz
0	286	'	1	sru
0	281	-	1	oyv
15	251	'	1	bqk
0	247	'	1	nxm
0	236	-	1	fgb
0	224	-	1	xyt
0	207	'	1	cyg
0	199	-	1	pyt
2	196	'	1	kub
0	195	'	1	hnz
0	191	-	1	rwj
0	180	'	1	qyh
0	182	-	1	lrn
25	165	'	1	wbm
0	163	-	1	jtn
0	159	'	1	fie
0	165	-	1	vkz
0	163	-	1	ice
0	165	'	1	yem
0	164	'	1	idn
0	117	'	1	oyv
0	110	'	1	fgb
0	105	'	1	xyt
0	97	'	1	pyt
0	91	'	1	rwj
0	75	'	1	lrn
0	65	'	1	jtn
0	53	-	1	vkz
0	60	'	1	ice
0	9	'	1	vkz
65	3108	'	0	jtn
0	16431	'	0	cfi
21851	67701	-	0	hgl
281	7478	'	1	nfo
514	8513	'	1	gih
159	3234	'	1	fie
251	3350	'	1	bqk
287	8513	'	1	mru
5462	76	-	1	hgl
1365	0	'	1	hgl
2957	7243	'	0	xfa
49002	265919	'	0	zkp
362	5966	'	0	owv
9	5751	'	0	vkz
22050	70395	-	0	nvr
196	6060	'	1	kub
909	6350	'	1	few
3076	7341	'	1	dok
333	6166	'	1	hak
207	6121	'	1	cyg
5512	55	'	1	nvr
18	7873	'	0	zta
22704	70862	'	0	aoz
4472	12514	'	0	sea
0	21789	-	0	xcv
1365	5221	'	1	hgl
0	21799	'	1	vyc
3898	9980	'	1	fmz
105	8508	'	1	xyt
0	21810	'	1	zvk
54081	266628	'	1	nsy
4078	8855	'	1	vqx
0	21817	-	1	mia
82	9827	'	1	nsq
0	61	'	1	xcv
0	437	'	1	mia
164	9463	'	0	idn
0	22752	'	0	bsh
28	13719	'	0	vkg
4838	10003	'	0	rlu
3811	10029	'	0	fhn
0	22773	-	0	inh
34	14716	'	1	hal
67	14731	-	1	icd
0	22801	-	1	dfm
0	22800	-	1	hjz
165	9532	-	1	yem
0	22818	-	1	edn
0	22832	-	1	qvc
180	9601	-	1	qyh
0	22848	-	1	xuf
110	9563	'	1	fgb
3768	10075	'	1	fpg
0	91	'	1	inh
16	428	'	1	icd
0	769	'	1	dfm
0	767	'	1	hjz
41	761	-	1	yem
0	782	'	1	edn
0	783	'	1	qvc
45	776	'	1	qyh
0	2615	'	1	xuf
10	1858	-	1	yem
2	0	'	1	yem
0	25750	-	0	prs
7721	18018	'	1	yku
0	25764	-	1	eik
0	25773	-	1	ytp
61	3502	'	1	xcv
297	17785	'	1	viu
2	293	'	1	yem
767	2213	'	1	hjz
3143	13841	'	1	exg
60	12466	'	1	ice
0	25812	-	1	jug
97	12505	'	1	pyt
0	25806	-	1	bot
0	25813	-	1	bis
286	12676	'	1	sru
437	3551	'	1	mia
769	2266	'	1	dfm
4102	12745	'	1	vkx
0	25843	-	1	wgi
284	16882	'	1	dkt
0	100	'	1	prs
0	77	'	1	eik
0	79	'	1	ytp
0	51	'	1	jug
0	43	-	1	bot
0	49	'	1	bis
0	36	-	1	wgi
0	17	'	1	bot
0	5	'	1	wgi
165	12705	'	0	wbm
0	25958	-	0	pdu
75	12653	-	1	lrn
0	25969	-	1	aeb
311	12837	'	1	hzd
0	25991	'	1	fuc
3936	13066	'	1	ufm
195	12784	'	1	hnz
5	96	'	1	wgi
91	12693	'	1	rwj
3350	9486	'	1	bqk
332	12876	'	1	omp
428	2453	'	1	icd
307	12877	'	1	nsz
0	26032	'	1	awv
0	26029	-	1	byl
0	79	'	1	pdu
18	70	'	1	lrn
0	64	'	1	aeb
0	8	'	1	byl
12420	25404	'	0	mbv
293	1086	'	0	yem
8814	18125	'	0	jxp
8590	18341	'	0	esp
4747	14213	'	0	ond
3108	10596	'	0	jtn
3952	15018	'	0	ioc
0	27036	-	0	edk
0	0	'	1	edk
8856	18202	'	0	cry
12430	25597	'	0	bmw
3234	10570	'	0	fie
0	29386	-	0	gij
79	3337	'	1	pdu
70	3340	'	1	lrn
783	5773	'	1	qvc
117	16113	-	1	oyv
51	3537	'	1	jug
64	3361	'	1	aeb
17	3515	'	1	bot
782	5810	'	1	edn
359	16300	'	1	cby
100	3577	-	1	prs
0	66	-	1	gij
29	60	'	1	oyv
25	25	'	1	prs
0	16	'	1	gij
0	6133	'	0	edk
5751	13934	'	0	vkz
6121	13872	'	0	cyg
12595	32199	'	0	keg
0	33223	-	0	vtb
5512	13913	'	1	nvr
8795	24449	'	1	tar
60	3784	'	1	oyv
6350	13964	'	1	few
8	7215	-	1	byl
0	33271	-	1	ekq
12426	25332	'	1	ogp
12431	31815	'	1	zag
12291	25318	'	1	aws
2213	7521	'	1	hjz
247	20153	'	1	nxm
0	86	-	1	vtb
2	66	-	1	byl
0	73	'	1	ekq
0	29	'	1	vtb
0	16	'	1	byl
12377	25120	-	0	tlz
12459	26124	'	1	ckb
3094	2	'	1	tlz
8513	18096	'	0	gih
49	8710	'	0	bis
12418	25645	'	0	oaw
73	1231	-	0	ekq
5966	15531	'	1	owv
16	5151	-	1	gij
0	34655	-	1	kms
2266	8831	'	1	dfm
6060	15396	'	1	kub
1086	7776	'	1	yem
5221	12886	'	1	hgl
25	5238	'	1	prs
8513	18192	'	1	mru
3551	8885	'	1	mia
18	102	-	1	ekq
4	96	'	1	gij
0	85	'	1	kms
4	9	'	1	ekq
91	11881	'	0	inh
96	349	'	0	gij
12382	27074	'	0	rpl
7243	16025	'	0	xfa
3502	9325	'	0	xcv
776	9651	'	0	qyh
77	9259	'	0	eik
85	362	'	0	kms
7478	18902	'	0	nfo
29	2002	-	0	vtb
8774	26625	'	1	tpm
7	1	'	1	vtb
7341	16268	'	0	dok
2615	10106	'	0	xuf
6166	16261	'	0	hak
7	194	'	0	vtb
3337	7158	'	0	pdu
349	1442	'	0	gij
362	1432	'	0	kms
194	961	'	0	vtb
96	10559	-	0	wgi
24	0	'	1	wgi
18009	36517	-	0	oqw
18213	36544	'	1	bwu
17942	36553	'	1	ozv
17974	36546	'	1	qdy
4502	31	'	1	oqw
12410	25186	'	0	syg
12302	25507	'	0	mdz
12330	28258	'	0	joy
3515	8218	'	0	bot
12485	29726	'	0	syo
18104	37243	'	0	ekp
3361	8910	'	0	aeb
7873	18431	'	0	zta
24352	88067	'	0	nsw
24352	88113	'	0	svu
17986	81028	'	0	nvd
24696	78988	'	0	boy
18096	87282	'	0	jnm
3537	58819	'	0	jug
15396	53559	'	0	kub
12693	62237	'	0	rwj
3094	54132	-	0	tlz
24	51665	'	1	wgi
2453	62241	'	1	icd
18192	53556	'	1	mru
12676	62449	'	1	sru
22752	65532	'	1	bsh
9980	66480	'	1	fmz
13066	62296	'	1	ufm
3340	58901	'	1	lrn
12886	53585	'	1	hgl
16882	62457	'	1	dkt
9651	53194	'	1	qyh
10596	61298	'	1	jtn
6133	55137	'	1	edk
3784	55063	'	1	oyv
15531	53702	'	1	owv
26032	62306	'	1	awv
13934	55148	'	1	vkz
13719	65592	'	1	vkg
8218	50706	'	1	bot
15018	61327	'	1	ioc
773	115	'	1	tlz
24387	88445	-	0	jim
24497	88119	-	1	oxn
24344	88530	'	1	diu
6096	14	'	1	jim
6124	12	'	1	oxn
17925	79472	'	0	sdy
4502	51209	'	0	oqw
18018	90279	'	0	fcz
18056	80223	'	0	yme
12791	75980	'	0	nlp
18431	50441	'	0	zta
16300	59341	'	0	cby
12877	62747	'	0	nsz
16025	53665	'	0	xfa
8855	66955	'	0	vqx
7158	52233	'	0	pdu
18202	61708	'	0	cry
9563	65937	'	0	fgb
7776	54116	'	0	yem
9463	66061	'	0	idn
12505	62990	'	0	pyt
12466	63003	'	0	ice
26124	54706	'	0	ckb
17785	63023	'	0	viu
24449	55563	'	0	tar
13913	55568	'	0	nvr
12787	76052	'	0	dmg
7521	55516	-	0	hjz
14716	66074	'	1	hal
14213	61911	'	1	ond
25404	61997	'	1	mbv
9325	53767	'	1	xcv
5810	59456	'	1	edn
5773	59490	'	1	qvc
18902	53508	'	1	nfo
8885	54170	'	1	mia
25318	55581	'	1	aws
12745	63059	'	1	vkx
1880	50	'	1	hjz
24506	213109	-	0	ucv
6124	124636	'	1	oxn
6126	4	'	1	ucv
50263	483019	'	0	coz
88530	392731	'	0	diu
124636	268087	'	0	oxn
90279	392649	'	0	fcz
36553	267840	'	0	ozv
79472	392672	'	0	sdy
62521	469633	'	0	oby
81028	393188	'	0	nvd
52401	480585	'	0	oue
80223	392688	'	0	yme
53180	479272	'	0	jye
37243	443235	'	0	ekp
12514	459656	'	0	sea
52314	480708	'	0	gel
17971	480156	'	0	ltw
16278	469674	'	0	mgd
60373	472667	'	0	ore
170763	555434	'	0	ktc
55321	480500	-	0	sgx
170264	556173	'	1	teg
62116	473761	'	1	vfr
170147	555930	'	1	krx
171580	555917	-	1	uzg
25186	444110	'	1	syg
27074	446520	'	1	rpl
61997	392753	'	1	mbv
31815	448322	'	1	zag
196041	532861	'	1	fnc
170118	556322	-	1	kxj
193974	535067	'	1	tvn
170342	556238	-	1	gas
195732	533253	'	1	kvs
171221	556329	-	1	pkt
25597	454629	'	1	bmw
170315	556339	'	1	hnt
25332	448435	'	1	ogp
195675	532873	-	1	lqh
195656	532879	'	1	thb
13830	196	'	1	sgx
42895	156	'	1	uzg
42529	116	'	1	kxj
42585	95	'	1	gas
42805	80	'	1	pkt
48918	54	'	1	lqh
6126	268770	'	0	ucv
48397	483751	'	0	mct
57879	616740	-	0	bco
301347	623011	'	1	nvp
301377	623021	'	1	qlb
25250	622349	'	1	uns
52699	623213	-	1	mjw
51209	535223	'	1	oqw
36546	586447	'	1	qdy
71742	625561	-	1	evb
87282	535754	'	1	jnm
14469	93	-	1	bco
13174	47	'	1	mjw
17935	11	-	1	evb
3617	48	'	1	bco
4483	19	'	1	evb
195412	676051	'	0	sbm
248161	623088	'	0	ezt
256982	614198	'	0	rbc
248620	622686	-	0	gfp
248671	622733	'	1	oxq
248609	622630	'	1	moa
773	535729	'	1	tlz
171310	698552	'	1	yas
54706	535293	-	1	ckb
247791	623629	'	1	yve
171249	698747	'	1	yft
170296	698691	'	1	xbn
248209	623110	'	1	lqr
254469	616245	-	1	zcs
248477	622678	-	1	lnf
247811	623695	'	1	awx
247799	623685	'	1	awb
245810	625670	'	1	ypb
256350	614928	'	1	czv
59692	615380	-	1	ags
248508	622807	'	1	kdb
256401	614962	'	1	juf
259572	611261	'	1	ygf
195536	675759	'	1	ejo
265919	605133	'	1	zkp
248962	622661	'	1	nyv
248991	622665	'	1	jxv
256438	614967	'	1	bmc
255160	615691	'	1	kmx
55581	535334	'	1	aws
62155	155	'	1	gfp
13676	128	'	1	ckb
63617	102	'	1	zcs
62119	84	'	1	lnf
14923	52	'	1	ags
52544	623135	'	0	mgt
24701	623076	-	0	ruz
301143	623707	'	1	rkp
6175	4	'	1	ruz
248399	623065	'	0	jry
171536	698740	'	0	foq
253865	617129	'	0	whu
170551	698747	'	0	pyi
247858	623955	'	0	yno
170196	699058	'	0	juc
257009	614560	-	0	ijm
247907	623984	'	1	etw
248485	623048	'	1	mbu
256597	615217	'	1	dly
257004	614593	'	1	xcm
245960	625968	'	1	vut
64252	22	'	1	ijm
350283	742273	'	0	sfv
350216	742555	'	0	otd
350363	741776	'	0	wbs
350329	742105	'	0	sfj
350715	741730	'	0	nif
350271	742293	'	0	fdi
350771	741735	'	0	uzv
350364	742195	'	0	phe
350483	742047	'	0	zsp
350709	741783	'	0	tda
350475	742057	'	0	wvq
350483	742030	'	0	rwd
13676	66754	'	0	ckb
256440	681631	'	0	zht
256680	681743	'	0	qwd
32199	657785	'	0	keg
248308	690053	'	0	fgk
248484	689666	'	0	hmo
196124	741992	-	0	ulc
256300	681809	'	1	xch
255983	682208	'	1	kvo
254844	683352	'	1	ncb
248406	690062	'	1	csp
49045	690040	-	1	kli
49031	42	'	1	ulc
12261	3	'	1	kli
350263	873407	-	0	xbm
350489	873146	'	1	kcz
350486	873415	'	1	olg
350436	873457	'	1	gql
3617	198037	'	1	bco
350474	872879	'	1	sye
350456	873458	'	1	lso
13174	198114	'	1	mjw
350248	873466	'	1	xsq
350715	872944	'	1	tps
87565	34	'	1	xbm
255211	813544	'	0	fei
49031	131025	'	0	ulc
255147	813628	'	0	atu
248097	821134	'	0	xrn
259161	810324	'	0	wtz
63617	197912	'	0	zcs
247855	821180	'	0	etg
62155	197924	'	0	gfp
248099	821194	'	0	tpu
254007	814777	'	0	ulf
350449	873919	'	0	jks
350453	873624	'	0	vec
350424	873656	'	0	nbi
350475	873912	'	0	uwz
402104	1223046	'	0	jfo
350209	1274708	'	0	ujy
350241	1274775	'	0	dtm
6175	599515	-	0	ruz
402377	1222698	'	1	hdx
198037	401842	-	1	bco
350476	1275003	'	1	plb
198114	401846	'	1	mjw
408368	1216789	-	1	sla
350581	1274837	'	1	ajf
51508	1223238	-	1	ejx
350481	1275056	'	1	xhv
1543	67	'	1	ruz
49509	60	'	1	bco
102092	32	'	1	sla
12877	24	'	1	ejx
28258	1186398	-	0	joy
255646	1215265	-	1	tan
66754	533070	'	1	ckb
253846	1216296	'	1	juv
48918	742284	'	1	lqh
254292	1216267	'	1	kbm
257903	1212284	-	1	kzn
256720	1214398	-	1	yor
254180	1216465	'	1	ybz
254587	1216606	'	1	kao
254854	1215636	'	1	zpd
254139	1217064	'	1	tku
197924	402176	'	1	gfp
245941	1225858	'	1	pan
197912	402201	'	1	zcs
7064	315	'	1	joy
63911	300	'	1	tan
64475	94	'	1	kzn
64180	69	'	1	yor
351172	1274708	'	0	kny
350741	1275554	-	0	rva
350733	1275552	'	1	esw
350439	1275834	'	1	005
87685	6	'	1	rva
742293	1943289	-	0	fdi
742030	1943259	'	1	rwd
480708	2152799	'	1	gel
873457	1812171	'	1	gql
873466	1812157	-	1	xsq
350398	2685471	'	1	fok
742195	1943313	'	1	phe
401846	1410330	'	1	mjw
742273	1943342	'	1	sfv
479272	2152870	'	1	jye
185573	42	'	1	fdi
218366	25	'	1	xsq
741730	1944193	'	0	nif
408251	2628010	-	0	zxv
402578	2633913	-	1	vhw
873656	1812587	-	1	nbi
402706	2633918	'	1	wqi
102092	1411158	-	1	sla
623135	2010809	'	1	mgt
350622	2685993	'	1	ras
873458	1813092	'	1	lso
741735	1944234	'	1	uzv
49509	1411191	'	1	bco
399584	2636772	-	1	orq
408434	2628129	'	1	007
1543	1411213	-	1	ruz
402379	2633934	'	1	noh
408287	2628148	'	1	jrp
873624	1812664	'	1	vec
741776	1944287	'	1	wbs
408304	2628187	'	1	vfo
87685	1410492	'	1	rva
102062	91	'	1	zxv
100644	88	'	1	vhw
218414	90	'	1	nbi
25523	79	'	1	sla
99896	56	'	1	orq
385	48	'	1	ruz
0	41289	'	0	tzd
0	41314	'	0	qno
1207	39077	'	0	eit
0	41320	-	0	wpj
294	39085	'	1	nto
0	41337	'	1	tup
139	39052	'	1	gwj
106	41230	'	1	yon
0	41347	'	1	aci
2240	39109	'	1	ckt
515	40661	'	1	vpj
0	41396	'	1	avq
0	41400	-	1	usf
327	40543	-	1	fvl
299	39183	'	1	qys
0	41444	-	1	hwk
465	40667	'	1	rvo
425	41040	'	1	fog
0	41474	'	1	ivw
1880	39595	'	1	vop
0	41505	'	1	vni
375	41130	'	1	elo
499	40746	'	1	nrb
400	40677	'	1	upw
0	41542	-	1	bpc
0	41566	'	1	glt
222	41349	'	1	kwg
336	41238	-	1	phv
1920	39668	'	1	ktx
1299	39312	'	1	luy
0	273	-	1	wpj
0	218	'	1	usf
81	215	'	1	fvl
0	202	'	1	hwk
0	96	'	1	bpc
84	72	'	1	phv
0	33	'	1	wpj
873919	1852279	-	0	jks
351109	2724907	-	1	fsp
872879	1852773	'	1	sye
385	39604	'	1	ruz
480156	2193417	-	1	ltw
351363	2724872	'	1	vlz
622349	2050995	'	1	uns
87565	1852781	-	1	xbm
402057	1850759	'	1	oct
873912	1852335	'	1	uwz
218479	61	'	1	jks
87777	49	'	1	fsp
120039	33	'	1	ltw
21891	18	'	1	xbm
131025	1852828	-	0	ulc
617129	2050554	-	1	whu
64180	1450602	-	1	yor
681743	1983987	'	1	qwd
614593	2050530	'	1	xcm
556339	2193286	'	1	hnt
623955	2050580	-	1	yno
683352	1983930	'	1	ncb
535334	2050785	-	1	aws
622807	2050818	'	1	kdb
254307	2667569	'	1	hca
625670	2050866	'	1	ypb
12261	1983926	-	1	kli
15529	39693	-	1	lnf
623685	2050903	'	1	awb
614198	2051002	'	1	rbc
614967	2050849	'	1	bmc
623065	2050668	'	1	jry
675759	2050870	'	1	ejo
810324	1852946	'	1	wtz
32756	132	'	1	ulc
154282	128	'	1	whu
16045	119	'	1	yor
155988	106	'	1	yno
133833	102	'	1	aws
3065	78	'	1	kli
3882	61	'	1	lnf
0	42065	'	0	uoq
0	42068	'	0	wmy
51	42015	'	0	xbj
0	42075	'	0	duw
1355	40185	'	0	qtd
1430	39813	'	0	lkp
0	42086	'	0	apq
486	1110	'	0	mnx
0	42096	'	0	bfm
121	41980	'	0	frm
545	41460	'	0	juy
84	459	'	0	phv
115	42016	'	0	szy
0	42139	'	0	yrd
542	41587	'	0	tsa
0	42145	'	0	cay
2256	39890	'	0	bwl
211	41941	'	0	maf
0	42160	'	0	cvy
0	42162	-	0	rdv
0	0	'	1	rdv
698747	2050955	'	0	pyi
698691	2051262	'	0	xbn
614962	2051184	'	0	juf
681809	1984320	'	0	xch
535729	2051306	-	0	tlz
42805	2193622	-	1	pkt
814777	1853250	'	1	ulf
623110	2051297	'	1	lqr
444110	2193802	-	1	syg
689666	1984409	'	1	hmo
611261	2051225	'	1	ygf
614928	2051267	'	1	czv
254480	2667592	-	1	usx
133932	41	'	1	tlz
10701	51	'	1	pkt
111027	40	'	1	syg
63620	21	'	1	usx
39077	344739	'	0	eit
39312	344456	'	0	luy
42096	343965	'	0	bfm
39085	344750	'	0	nto
574	385509	'	0	vwm
39813	344006	'	0	lkp
39890	343939	'	0	bwl
255	383886	'	0	xpg
41347	344761	'	0	aci
0	386121	-	0	gkj
39052	344795	'	1	gwj
0	386147	-	1	kul
0	29	'	1	gkj
0	4	'	1	kul
392649	2537981	'	0	fcz
480585	2537952	'	0	oue
411057	3009537	'	0	btj
411179	3009545	'	0	mwi
392672	2537989	'	0	sdy
408557	3012279	'	0	doq
402432	3018102	'	0	006
873415	2197309	'	0	olg
87777	344475	-	0	fsp
873146	2197343	'	1	kcz
402192	3018571	'	1	kqb
411280	3009608	'	1	xcj
402342	3018219	'	1	sbc
100644	384200	-	1	vhw
401818	3018685	'	1	oja
408428	3012420	'	1	fua
872944	2197359	'	1	tps
469633	2538076	'	1	oby
185573	385183	'	1	fdi
741783	2328505	'	1	tda
401793	3018735	'	1	glh
469674	2538022	'	1	mgd
410096	3010383	'	1	dsz
623021	2395612	'	1	qlb
410338	3010338	'	1	jad
21944	93	'	1	fsp
25161	59	'	1	vhw
64475	1795167	-	0	kzn
556173	2538005	-	1	teg
255087	3010792	-	1	ysh
813544	2197446	'	1	fei
258586	3007265	'	1	bjz
25645	2984991	-	1	oaw
42529	2537813	-	1	kxj
111027	344137	'	1	syg
42585	2537829	-	1	gas
133766	384264	-	1	tvn
605133	2395418	'	1	zkp
258057	3007708	'	1	ynk
258231	3007686	'	1	uqm
133932	344174	'	1	tlz
13830	2537875	-	1	sgx
28414	385107	-	1	bmw
98188	384324	'	1	mbv
174686	385136	'	1	yft
7064	1795318	-	1	joy
448435	2537965	'	1	ogp
247864	3018684	-	1	zrc
259085	3006756	-	1	imj
473761	2538133	'	1	vfr
174685	385252	'	1	foq
615691	2395504	'	1	kmx
29726	2982096	-	1	syo
155988	344636	'	1	yno
742284	1795666	'	1	lqh
10701	344310	'	1	pkt
255352	3011212	'	1	hog
16118	263	'	1	kzn
139043	261	'	1	teg
63771	248	'	1	ysh
6411	233	'	1	oaw
10632	222	'	1	kxj
10646	214	'	1	gas
33441	211	-	1	tvn
3457	209	-	1	sgx
7103	241	'	1	bmw
1766	234	'	1	joy
61966	213	'	1	zrc
64771	206	'	1	imj
7431	172	'	1	syo
8360	63	'	1	tvn
864	42	'	1	sgx
39668	435060	'	0	ktx
41396	435266	'	0	avq
183	475688	-	0	ztj
0	476686	-	1	jky
40185	434612	'	1	qtd
42068	434628	'	1	wmy
39109	435311	'	1	ckt
42075	434628	'	1	duw
2244	474464	'	1	zew
32	476678	'	1	kgs
45	33	'	1	ztj
0	27	'	1	jky
218414	474641	'	0	nbi
742047	2418938	'	0	zsp
309600	3100798	'	0	gkr
742555	2418976	'	0	otd
443235	2628500	'	0	ekp
742057	2418947	'	0	wvq
409578	3101447	'	0	fia
402216	3109075	'	0	knt
218366	475646	'	0	xsq
12877	1885925	'	0	ejx
402367	3108717	'	0	mky
402199	3109143	'	0	utq
39183	436697	'	0	qys
459	477687	'	0	bfa
1888	476259	-	0	vjc
0	478160	'	1	efv
41349	436584	'	1	kwg
41040	436696	'	1	fog
29	92000	'	1	gkj
456	477721	'	1	yva
4	92009	'	1	kul
45	1471	'	1	ztj
0	478213	-	1	oth
42065	436163	'	1	uoq
17	476278	-	1	xal
42160	436099	'	1	cvy
1110	436180	'	1	mnx
39595	436806	'	1	vop
1925	476394	'	1	pvb
27	1596	'	1	jky
40661	436929	'	1	vpj
1870	476456	'	1	zsd
472	182	'	1	vjc
